clip_id,rep,opponent,party,out_party,total_words,words_per_second,approve_location,rep_count,opponent_count,party_count,out_party_count,trump_count,rep_locations,opponent_locations,party_locations,out_party_locations,trump_locations
00871,jessicamorse,tommcclintock,democrat,republican,93,3.1,23.548387096774192,1,0,0,1,0,[22.741935483870968],[],[],[17.741935483870968],[]
00873,anitamalik,davidschweikert,democrat,republican,93,3.1,28.70967741935484,1,1,0,0,0,[25.967741935483872],[1.4516129032258065],[],[],[]
00874,anitamalik,davidschweikert,democrat,republican,78,2.6,28.46153846153846,1,0,0,0,0,[25.192307692307693],[],[],[],[]
00875,leamarquezpeterson,annkirkpatrick,republican,democrat,75,2.5,28.4,0,2,1,0,0,[],"[0.2, 8.2]",[22.0],[],[]
00876,annkirkpatrick,leamarquezpeterson,democrat,republican,76,2.533333333333333,28.421052631578945,1,0,0,0,0,[27.43421052631579],[],[],[],[]
00877,wendyrogers,tomo'halleran,republican,democrat,81,2.7,28.51851851851852,1,0,0,0,2,[27.59259259259259],[],[],[],"[4.444444444444445, 15.555555555555555]"
00879,wendyrogers,tomo'halleran,republican,democrat,92,3.066666666666667,24.130434782608695,2,0,1,0,1,"[21.684782608695652, 23.315217391304348]",[],[21.195652173913043],[],[12.391304347826088]
00880,wendyrogers,tomo'halleran,republican,democrat,73,2.433333333333333,27.534246575342465,2,0,0,0,0,"[18.28767123287671, 26.506849315068493]",[],[],[],[]
00881,wendyrogers,tomo'halleran,republican,democrat,80,2.6666666666666665,27.75,1,0,0,0,1,[26.8125],[],[],[],[13.125]
00882,wendyrogers,tomo'halleran,republican,democrat,73,2.433333333333333,27.534246575342465,2,0,0,0,1,"[21.575342465753423, 26.506849315068493]",[],[],[],[20.136986301369863]
00883,wendyrogers,tomo'halleran,republican,democrat,71,2.3666666666666667,28.309859154929576,3,0,0,0,4,"[15.84507042253521, 22.6056338028169, 27.253521126760564]",[],[],[],"[0.4225352112676056, 6.76056338028169, 11.408450704225352, 21.971830985915492]"
00884,alysegalvin,donyoung,democrat,republican,81,2.7,28.51851851851852,0,0,0,0,0,[],[],[],[],[]
00885,alysegalvin,donyoung,democrat,republican,80,2.6666666666666665,26.625,0,0,0,0,0,[],[],[],[],[]
00886,kathleenwilliams,greggianforte,democrat,republican,82,2.7333333333333334,28.536585365853657,1,0,0,0,0,[27.621951219512198],[],[],[],[]
00887,kathleenwilliams,greggianforte,democrat,republican,101,3.3666666666666667,25.247524752475247,1,2,0,0,0,[24.504950495049503],"[0.7425742574257426, 6.386138613861386]",[],[],[]
00888,kathleenwilliams,greggianforte,democrat,republican,95,3.1666666666666665,28.736842105263158,1,2,0,0,0,[27.94736842105263],"[5.210526315789474, 23.842105263157897]",[],[],[]
00889,kathleenwilliams,greggianforte,democrat,republican,93,3.1,1.6129032258064517,1,2,0,0,0,[0.8064516129032259],"[8.225806451612902, 27.58064516129032]",[],[],[]
00890,madelinehildebrandt,xochitltorressmall,democrat,republican,88,2.933333333333333,27.613636363636363,0,0,1,0,0,[],[],[24.545454545454547],[],[]
00891,madelinehildebrandt,xochitltorressmall,democrat,republican,106,3.533333333333333,20.943396226415093,0,0,0,0,0,[],[],[],[],[]
00892,madelinehildebrandt,xochitltorressmall,democrat,republican,80,2.6666666666666665,24.0,0,0,0,0,0,[],[],[],[],[]
00894,angiecraig,jasonlewis,democrat,republican,80,2.6666666666666665,22.875,2,0,0,0,0,"[4.6875, 21.9375]",[],[],[],[]
00895,angiecraig,jasonlewis,democrat,republican,84,2.8,25.357142857142858,1,0,0,0,0,[24.464285714285715],[],[],[],[]
00896,elissaslotkin,mikebishop,democrat,republican,63,2.1,20.952380952380953,0,1,0,0,0,[],[13.095238095238095],[],[],[]
00898,elissaslotkin,mikebishop,democrat,republican,78,2.6,,0,0,0,1,0,[],[],[],[16.53846153846154],[]
00899,gretchendriskell,timwalberg,democrat,republican,86,2.8666666666666667,28.6046511627907,0,0,0,0,0,[],[],[],[],[]
00901,melissadavis,carolynbourdeaux,democrat,republican,92,3.066666666666667,28.695652173913043,1,0,0,0,0,[27.880434782608695],[],[],[],[]
00903,kathleenallen,johncurtis,democrat,republican,73,2.433333333333333,,1,0,0,0,0,[0.6164383561643836],[],[],[],[]
00904,kathleenallen,johncurtis,democrat,republican,68,2.2666666666666666,,1,0,0,0,0,[0.661764705882353],[],[],[],[]
00905,janschneider,charliecrist,democrat,republican,63,2.1,1.9047619047619047,1,0,0,0,0,[0.7142857142857142],[],[],[],[]
00907,amymcgrath,andybarr,democrat,republican,87,2.9,24.82758620689655,1,1,0,0,0,[6.379310344827586],[19.13793103448276],[],[],[]
00908,amymcgrath,andybarr,democrat,republican,85,2.8333333333333335,26.470588235294116,1,1,0,1,0,[0.5294117647058824],[5.823529411764706],[],[22.941176470588232],[]
00909,amymcgrath,andybarr,democrat,republican,85,2.8333333333333335,24.705882352941174,1,1,0,0,0,[0.5294117647058824],[4.764705882352941],[],[],[]
00910,amymcgrath,andybarr,democrat,republican,82,2.7333333333333334,24.878048780487802,1,1,0,0,0,[23.963414634146343],[12.25609756097561],[],[],[]
00911,amymcgrath,andybarr,democrat,republican,92,3.066666666666667,21.847826086956523,1,0,0,0,0,[7.336956521739131],[],[],[],[]
00912,sharicedavids,kevinyoder,democrat,republican,82,2.7333333333333334,28.536585365853657,4,1,0,1,0,"[8.963414634146341, 10.426829268292682, 26.890243902439025, 27.98780487804878]",[3.8414634146341466],[],[2.926829268292683],[]
00913,sharicedavids,kevinyoder,democrat,republican,71,2.3666666666666667,1.267605633802817,0,1,0,0,0,[],[3.169014084507042],[],[],[]
00914,sharicedavids,kevinyoder,democrat,republican,96,3.2,20.625,0,0,0,0,0,[],[],[],[],[]
00915,sharicedavids,kevinyoder,democrat,republican,78,2.6,21.923076923076923,0,0,0,0,0,[],[],[],[],[]
00916,sharicedavids,kevinyoder,democrat,republican,76,2.533333333333333,18.55263157894737,0,0,0,0,0,[],[],[],[],[]
00917,jackiewalorski,melhall,republican,democrat,88,2.933333333333333,1.3636363636363638,1,2,0,0,0,[0.5113636363636364],"[2.8977272727272725, 23.69318181818182]",[],[],[]
00918,jackiewalorski,melhall,republican,democrat,90,3.0,1.3333333333333335,0,3,0,0,0,[],"[3.833333333333333, 17.833333333333332, 23.166666666666668]",[],[],[]
00919,jackiewalorski,melhall,republican,democrat,91,3.033333333333333,28.681318681318682,1,0,0,0,0,[27.857142857142858],[],[],[],[]
00920,jackiewalorski,melhall,republican,democrat,87,2.9,28.620689655172413,4,0,0,0,0,"[2.931034482758621, 20.862068965517242, 24.655172413793103, 27.758620689655174]",[],[],[],[]
00921,laurenunderwood,randyhultgren,democrat,republican,94,3.1333333333333333,28.72340425531915,1,0,0,0,0,[27.925531914893618],[],[],[],[]
00922,laurenunderwood,randyhultgren,democrat,republican,88,2.933333333333333,27.954545454545453,1,0,0,0,0,[27.102272727272727],[],[],[],[]
00923,betsydirksenlondrigan,rodneydavis,democrat,republican,91,3.033333333333333,24.395604395604394,1,1,0,0,0,[23.57142857142857],[8.406593406593407],[],[],[]
00924,betsydirksenlondrigan,rodneydavis,democrat,republican,84,2.8,21.785714285714285,1,0,0,0,0,[20.892857142857142],[],[],[],[]
00925,cindyaxne,davidyoung,democrat,republican,97,3.2333333333333334,27.525773195876287,1,1,0,0,0,[26.75257731958763],[19.329896907216497],[],[],[]
00926,cindyaxne,davidyoung,democrat,republican,82,2.7333333333333334,1.4634146341463414,1,2,0,1,0,[0.548780487804878],"[5.304878048780488, 26.524390243902438]",[],[6.951219512195122],[]
00927,cindyaxne,davidyoung,democrat,republican,99,3.3,22.12121212121212,2,0,0,0,0,"[8.333333333333334, 21.363636363636363]",[],[],[],[]
00928,cindyaxne,davidyoung,democrat,republican,100,3.3333333333333335,28.2,2,0,0,0,0,"[12.75, 27.450000000000003]",[],[],[],[]
00929,donnashalala,mariaelvirasalazar,democrat,republican,79,2.6333333333333333,23.924050632911392,1,0,0,0,0,[22.974683544303797],[],[],[],[]
00930,donnashalala,mariaelvirasalazar,democrat,republican,106,3.533333333333333,28.867924528301888,3,0,0,0,0,"[4.952830188679245, 27.31132075471698, 28.160377358490564]",[],[],[],[]
00931,sarajacobs,dianeharkey,democrat,republican,82,2.7333333333333334,26.70731707317073,0,0,0,0,0,[],[],[],[],[]
00932,sarajacobs,dianeharkey,democrat,republican,90,3.0,28.0,0,0,1,0,0,[],[],[16.0],[],[]
00933,sarajacobs,dianeharkey,democrat,republican,86,2.8666666666666667,27.906976744186046,0,0,0,0,0,[],[],[],[],[]
00934,sarajacobs,dianeharkey,democrat,republican,111,3.7,28.91891891891892,0,0,0,0,0,[],[],[],[],[]
00935,sarajacobs,dianeharkey,democrat,republican,86,2.8666666666666667,28.6046511627907,0,0,0,0,0,[],[],[],[],[]
00936,sarajacobs,dianeharkey,democrat,republican,78,2.6,28.46153846153846,0,0,1,0,0,[],[],[14.23076923076923],[],[]
00937,sarajacobs,dianeharkey,democrat,republican,97,3.2333333333333334,21.649484536082475,0,0,1,1,0,[],[],[12.371134020618555],[0.0],[]
00938,debbiemucarselpowell,carloscurbelo,democrat,republican,77,2.566666666666667,24.155844155844157,0,0,0,0,0,[],[],[],[],[]
00939,laurenbaer,brianmast,democrat,republican,85,2.8333333333333335,27.88235294117647,1,0,0,0,0,[27.0],[],[],[],[]
00940,laurenbaer,brianmast,democrat,republican,109,3.6333333333333333,1.1009174311926606,1,0,0,0,0,[0.41284403669724773],[],[],[],[]
00941,stephaniemurphy,mikemiller,democrat,republican,82,2.7333333333333334,21.585365853658537,2,0,0,0,0,"[4.207317073170732, 20.67073170731707]",[],[],[],[]
00942,stephaniemurphy,mikemiller,democrat,republican,59,1.9666666666666666,,1,0,0,0,0,[24.661016949152543],[],[],[],[]
00943,stephaniemurphy,mikemiller,democrat,republican,85,2.8333333333333335,26.11764705882353,2,0,1,1,0,"[0.5294117647058824, 25.235294117647058]",[],[13.411764705882353],[12.352941176470587],[]
00944,claudiatenney,anthonybrindisi,republican,democrat,90,3.0,1.3333333333333335,2,3,0,0,0,"[0.5, 4.5]","[2.833333333333333, 14.5, 24.166666666666668]",[],[],[]
00945,claudiatenney,anthonybrindisi,republican,democrat,87,2.9,1.3793103448275863,4,0,0,0,0,"[0.5172413793103449, 12.586206896551724, 22.24137931034483, 28.448275862068964]",[],[],[],[]
00946,claudiatenney,anthonybrindisi,republican,democrat,85,2.8333333333333335,28.588235294117645,3,0,0,0,0,"[3.0, 22.058823529411768, 27.705882352941178]",[],[],[],[]
00947,claudiatenney,anthonybrindisi,republican,democrat,75,2.5,28.4,5,0,0,0,0,"[5.0, 8.2, 13.4, 25.4, 27.4]",[],[],[],[]
00948,claudiatenney,anthonybrindisi,republican,democrat,80,2.6666666666666665,24.375,1,0,0,0,0,[23.4375],[],[],[],[]
00949,caryntyson,,republican,democrat,83,2.7666666666666666,23.493975903614455,0,0,0,0,0,[],[],[],[],[]
00950,maikhanhtran,youngkim,democrat,republican,81,2.7,,0,0,0,0,0,[],[],[],[],[]
00951,dianeharkey,mikelevin,republican,democrat,69,2.3,28.26086956521739,2,2,0,0,0,"[22.826086956521742, 27.17391304347826]","[10.217391304347826, 17.608695652173914]",[],[],[]
00952,mimiwalters,katieporter,republican,democrat,106,3.533333333333333,27.452830188679247,5,0,0,0,0,"[12.877358490566039, 17.68867924528302, 18.254716981132077, 21.933962264150942, 26.745283018867923]",[],[],[],[]
00953,elizabethheng,jimcosta,republican,democrat,72,2.4,27.5,0,1,0,0,0,[],[15.208333333333332],[],[],[]
00954,katieporter,mimiwalters,democrat,republican,85,2.8333333333333335,24.705882352941174,2,3,0,0,1,"[6.1764705882352935, 23.823529411764703]","[16.411764705882355, 17.11764705882353, 21.0]",[],[],[18.705882352941178]
00955,katieporter,mimiwalters,democrat,republican,86,2.8666666666666667,27.906976744186046,2,0,0,0,1,"[13.77906976744186, 27.034883720930235]",[],[],[],[21.97674418604651]
00956,katieporter,mimiwalters,democrat,republican,88,2.933333333333333,22.15909090909091,3,1,0,0,2,"[15.511363636363637, 16.19318181818182, 21.30681818181818]",[0.5113636363636364],[],[],"[4.090909090909091, 17.727272727272727]"
00957,katieporter,mimiwalters,democrat,republican,75,2.5,28.4,3,0,0,0,1,"[11.0, 24.2, 27.4]",[],[],[],[17.6]
00958,jessicamorse,tommcclintock,democrat,republican,99,3.3,28.787878787878785,2,0,0,1,0,"[0.4545454545454546, 28.03030303030303]",[],[],[11.212121212121213],[]
00959,annkirkpatrick,leamarquezpeterson,democrat,republican,89,2.966666666666667,28.651685393258425,1,0,1,1,0,[27.808988764044944],[],[2.0224719101123596],[4.044943820224719],[]
00960,wendyrogers,tomo'halleran,republican,democrat,78,2.6,28.46153846153846,1,0,0,0,1,[27.5],[],[],[],[13.461538461538462]
00963,virginiamadueño,joshharder,democrat,republican,77,2.566666666666667,14.805194805194805,0,0,0,0,0,[],[],[],[],[]
00970,marymatiella,,democrat,republican,62,2.066666666666667,28.064516129032256,0,0,0,0,1,[],[],[],[],[5.806451612903226]
00973,lenaepstein,haleystevens,republican,democrat,72,2.4,28.333333333333332,3,0,0,0,0,"[0.20833333333333331, 25.208333333333332, 27.291666666666668]",[],[],[],[]
00974,malformedtitle,,not_found,,76,2.533333333333333,28.421052631578945,0,0,0,0,3,[],[],[],[],"[5.131578947368421, 13.81578947368421, 19.342105263157894]"
00975,lenaepstein,haleystevens,republican,democrat,81,2.7,24.814814814814817,2,0,0,0,0,"[23.88888888888889, 28.703703703703706]",[],[],[],[]
00976,claudiatenney,anthonybrindisi,republican,democrat,82,2.7333333333333334,27.073170731707318,1,0,0,0,0,[26.158536585365855],[],[],[],[]
00977,claudiatenney,anthonybrindisi,republican,democrat,73,2.433333333333333,28.356164383561644,3,1,0,0,2,"[13.767123287671232, 20.753424657534246, 27.32876712328767]",[1.4383561643835616],[],[],"[15.205479452054796, 22.191780821917806]"
00978,xochitltorressmall,yvetteherrell,democrat,republican,72,2.4,28.333333333333332,2,0,0,0,0,"[3.9583333333333335, 27.291666666666668]",[],[],[],[]
00979,mariaelvirasalazar,donnashalala,republican,democrat,82,2.7333333333333334,25.975609756097562,2,0,0,0,0,"[1.097560975609756, 24.878048780487802]",[],[],[],[]
00980,mariaelvirasalazar,donnashalala,republican,democrat,86,2.8666666666666667,,0,0,0,0,0,[],[],[],[],[]
00981,donnashalala,mariaelvirasalazar,democrat,republican,75,2.5,,0,0,0,0,0,[],[],[],[],[]
00982,donnashalala,mariaelvirasalazar,democrat,republican,72,2.4,25.416666666666668,2,0,0,0,0,"[7.291666666666667, 24.375]",[],[],[],[]
00983,donnashalala,mariaelvirasalazar,democrat,republican,71,2.3666666666666667,,2,0,0,0,0,"[2.7464788732394365, 27.253521126760564]",[],[],[],[]
00984,donnashalala,mariaelvirasalazar,democrat,republican,70,2.3333333333333335,25.71428571428571,2,0,0,0,0,"[2.7857142857142856, 24.642857142857142]",[],[],[],[]
00985,donnashalala,mariaelvirasalazar,democrat,republican,82,2.7333333333333334,,2,0,0,0,0,"[0.9146341463414633, 25.79268292682927]",[],[],[],[]
00986,donnashalala,mariaelvirasalazar,democrat,republican,77,2.566666666666667,24.935064935064936,2,0,0,0,0,"[0.5844155844155844, 23.96103896103896]",[],[],[],[]
00987,donnashalala,mariaelvirasalazar,democrat,republican,75,2.5,28.4,3,0,0,0,0,"[4.2, 22.2, 27.4]",[],[],[],[]
00989,debbiemucarselpowell,carloscurbelo,democrat,republican,80,2.6666666666666665,,0,0,0,0,0,[],[],[],[],[]
00990,debbiemucarselpowell,carloscurbelo,democrat,republican,85,2.8333333333333335,28.588235294117645,0,0,0,0,0,[],[],[],[],[]
00991,leamarquezpeterson,annkirkpatrick,republican,democrat,87,2.9,25.17241379310345,0,0,0,0,0,[],[],[],[],[]
00992,kathymanning,tedbudd,democrat,republican,76,2.533333333333333,16.973684210526315,2,0,0,0,0,"[16.38157894736842, 28.61842105263158]",[],[],[],[]
00993,angiecraig,jasonlewis,democrat,republican,88,2.933333333333333,24.886363636363637,2,0,0,0,0,"[15.511363636363637, 24.03409090909091]",[],[],[],[]
00994,elissaslotkin,mikebishop,democrat,republican,90,3.0,23.666666666666664,0,0,0,0,0,[],[],[],[],[]
00996,sharicedavids,kevinyoder,democrat,republican,77,2.566666666666667,28.441558441558442,0,0,0,0,0,[],[],[],[],[]
00997,betsydirksenlondrigan,rodneydavis,democrat,republican,93,3.1,,0,0,0,0,0,[],[],[],[],[]
00998,cindyaxne,davidyoung,democrat,republican,92,3.066666666666667,,3,0,0,0,0,"[9.293478260869565, 20.054347826086957, 29.51086956521739]",[],[],[],[]
00999,abbyfinkenauer,rodblum,democrat,republican,111,3.7,27.56756756756757,2,0,0,0,0,"[4.189189189189189, 26.89189189189189]",[],[],[],[]
01000,karenhandel,lucymcbath,republican,democrat,72,2.4,28.333333333333332,1,0,0,0,0,[27.291666666666668],[],[],[],[]
01001,katieporter,mimiwalters,democrat,republican,85,2.8333333333333335,24.705882352941174,2,3,0,0,1,"[6.1764705882352935, 23.823529411764703]","[16.411764705882355, 17.11764705882353, 21.0]",[],[],[18.705882352941178]
01002,youngkim,gilcisneros,republican,democrat,81,2.7,1.4814814814814814,3,0,0,0,0,"[0.5555555555555556, 15.370370370370372, 24.25925925925926]",[],[],[],[]
01003,katiehill,steveknight,democrat,republican,141,4.7,20.425531914893618,1,0,0,0,0,[19.893617021276597],[],[],[],[]
01004,tiffanyshedd,tomo'halleran,republican,democrat,84,2.8,22.5,1,0,0,0,0,[13.75],[],[],[],[]
01005,alysegalvin,donyoung,democrat,republican,71,2.3666666666666667,27.464788732394368,0,0,0,0,0,[],[],[],[],[]
01006,kimschrier,dinorossi,democrat,republican,78,2.6,28.46153846153846,0,1,0,0,1,[],[11.73076923076923],[],[],[10.76923076923077]
01007,kimschrier,dinorossi,democrat,republican,84,2.8,23.214285714285715,0,0,0,0,0,[],[],[],[],[]
01008,kimschrier,dinorossi,democrat,republican,96,3.2,28.75,0,0,0,0,0,[],[],[],[],[]
01009,kimschrier,dinorossi,democrat,republican,86,2.8666666666666667,28.6046511627907,0,0,0,0,0,[],[],[],[],[]
01010,cathymcmorrisrodgers,lisabrown,republican,democrat,94,3.1333333333333333,28.72340425531915,0,0,0,0,0,[],[],[],[],[]
01011,ginaortizjones,willhurd,democrat,republican,80,2.6666666666666665,17.625,1,0,0,0,0,[16.875],[],[],[],[]
01012,claudiatenney,anthonybrindisi,republican,democrat,75,2.5,28.4,3,1,0,0,2,"[13.4, 25.0, 27.4]",[10.6],[],[],"[15.600000000000001, 26.4]"
01013,claudiatenney,anthonybrindisi,republican,democrat,75,2.5,1.6,1,1,0,0,0,[0.6],[16.6],[],[],[]
01014,mikiesherrill,jaywebber,democrat,republican,88,2.933333333333333,22.5,0,0,0,0,0,[],[],[],[],[]
01015,kathymanning,tedbudd,democrat,republican,76,2.533333333333333,21.31578947368421,1,0,0,0,0,[20.328947368421055],[],[],[],[]
01016,kathleenwilliams,greggianforte,democrat,republican,100,3.3333333333333335,1.5,2,0,0,0,0,"[0.75, 4.35]",[],[],[],[]
01018,rashidatlaib,detroitjanicewinfrey,democrat,republican,80,2.6666666666666665,28.5,2,0,1,0,0,"[0.5625, 26.4375]",[],[27.0],[],[]
01019,haleystevens,lenaepstein,democrat,republican,82,2.7333333333333334,25.609756097560975,1,0,0,0,1,[6.402439024390244],[],[],[],[17.195121951219512]
01020,amymcgrath,andybarr,democrat,republican,89,2.966666666666667,19.213483146067418,1,1,0,0,0,[0.5056179775280899],[11.629213483146067],[],[],[]
01021,amymcgrath,andybarr,democrat,republican,116,3.8666666666666667,16.551724137931036,1,0,0,0,0,[7.887931034482759],[],[],[],[]
01022,sharicedavids,,democrat,republican,73,2.433333333333333,23.835616438356162,0,0,0,0,0,[],[],[],[],[]
01023,jackiewalorski,melhall,republican,democrat,72,2.4,27.5,4,0,0,0,0,"[9.375, 20.208333333333336, 22.708333333333332, 26.458333333333332]",[],[],[],[]
01024,abbyfinkenauer,rodblum,democrat,republican,79,2.6333333333333333,24.30379746835443,0,0,0,0,0,[],[],[],[],[]
01027,laurenbaer,brianmast,democrat,republican,87,2.9,28.620689655172413,1,1,0,0,0,[27.758620689655174],[8.793103448275861],[],[],[]
01028,jahanahayes,mannysantos,democrat,republican,96,3.2,28.125,0,0,0,0,0,[],[],[],[],[]
01029,katiehill,steveknight,democrat,republican,96,3.2,24.6875,1,0,0,0,0,[23.90625],[],[],[],[]
01030,annkirkpatrick,leamarquezpeterson,democrat,republican,86,2.8666666666666667,28.6046511627907,1,0,0,0,0,[27.732558139534884],[],[],[],[]
01031,wendyrogers,tomo'halleran,republican,democrat,71,2.3666666666666667,28.309859154929576,3,0,0,0,4,"[15.84507042253521, 22.6056338028169, 27.253521126760564]",[],[],[],"[0.4225352112676056, 6.76056338028169, 11.408450704225352, 21.971830985915492]"
01032,carolmiller,richardojeda,republican,democrat,79,2.6333333333333333,17.468354430379748,1,0,0,0,0,[24.49367088607595],[],[],[],[]
01033,carolmiller,richardojeda,republican,democrat,74,2.466666666666667,18.64864864864865,1,0,0,0,0,[25.33783783783784],[],[],[],[]
01034,carolmiller,richardojeda,republican,democrat,77,2.566666666666667,,1,0,0,0,0,[23.57142857142857],[],[],[],[]
01035,carolmiller,richardojeda,republican,democrat,82,2.7333333333333334,27.073170731707318,3,0,0,0,1,"[3.8414634146341466, 17.74390243902439, 26.158536585365855]",[],[],[],[20.853658536585364]
01036,lisabrown,cathymcmorrisrodgers,democrat,republican,105,3.5,21.42857142857143,4,0,0,0,0,"[9.0, 16.42857142857143, 18.42857142857143, 20.714285714285715]",[],[],[],[]
01037,lisabrown,cathymcmorrisrodgers,democrat,republican,86,2.8666666666666667,28.6046511627907,4,0,0,0,0,"[0.1744186046511628, 4.011627906976744, 25.290697674418606, 27.732558139534884]",[],[],[],[]
01038,lisabrown,cathymcmorrisrodgers,democrat,republican,87,2.9,28.620689655172413,2,0,0,0,0,"[20.517241379310345, 27.758620689655174]",[],[],[],[]
01039,lisabrown,cathymcmorrisrodgers,democrat,republican,98,3.2666666666666666,28.77551020408163,1,0,0,0,0,[28.01020408163265],[],[],[],[]
01040,cathymcmorrisrodgers,lisabrown,republican,democrat,97,3.2333333333333334,27.525773195876287,0,0,1,1,0,[],[],[20.721649484536083],[20.41237113402062],[]
01041,cathymcmorrisrodgers,lisabrown,republican,democrat,85,2.8333333333333335,27.88235294117647,0,0,0,0,0,[],[],[],[],[]
01042,cathymcmorrisrodgers,lisabrown,republican,democrat,76,2.533333333333333,28.421052631578945,0,0,0,0,0,[],[],[],[],[]
01043,cathymcmorrisrodgers,lisabrown,republican,democrat,85,2.8333333333333335,23.294117647058822,0,0,0,0,0,[],[],[],[],[]
01044,cathymcmorrisrodgers,lisabrown,republican,democrat,86,2.8666666666666667,27.906976744186046,0,0,0,0,0,[],[],[],[],[]
01045,jenniferwexton,barbaracomstock,democrat,republican,85,2.8333333333333335,26.11764705882353,1,0,0,0,1,[0.5294117647058824],[],[],[],[23.64705882352941]
01046,abigailspanberger,davebrat,democrat,republican,98,3.2666666666666666,28.77551020408163,1,0,0,0,0,[28.01020408163265],[],[],[],[]
01047,abigailspanberger,davebrat,democrat,republican,79,2.6333333333333333,25.063291139240505,1,0,0,0,0,[24.49367088607595],[],[],[],[]
01048,abigailspanberger,davebrat,democrat,republican,98,3.2666666666666666,20.20408163265306,1,0,0,0,0,[19.744897959183675],[],[],[],[]
01049,elaineluria,scotttaylor,democrat,republican,79,2.6333333333333333,22.40506329113924,1,0,0,0,0,[7.784810126582278],[],[],[],[]
01050,elaineluria,scotttaylor,democrat,republican,116,3.8666666666666667,16.810344827586206,1,1,0,0,0,[5.818965517241379],[7.370689655172414],[],[],[]
01052,ginaortizjones,willhurd,democrat,republican,83,2.7666666666666666,28.55421686746988,1,0,0,0,0,[14.457831325301205],[],[],[],[]
01053,ginaortizjones,willhurd,democrat,republican,79,2.6333333333333333,27.721518987341774,1,0,0,0,1,[26.582278481012658],[],[],[],[15.18987341772152]
01054,ginaortizjones,willhurd,democrat,republican,80,2.6666666666666665,19.875,1,0,0,0,0,[18.0],[],[],[],[]
01055,lizziepannillfletcher,johnculberson,democrat,republican,96,3.2,22.1875,0,0,0,0,1,[],[],[],[],[20.3125]
01056,lizziepannillfletcher,johnculberson,democrat,republican,87,2.9,24.482758620689655,0,0,0,0,1,[],[],[],[],[22.06896551724138]
01057,katiearrington,joecunningham,republican,democrat,103,3.433333333333333,1.1650485436893203,4,0,2,0,1,"[0.4368932038834952, 24.02912621359223, 26.359223300970875, 27.524271844660195]",[],"[7.572815533980583, 23.009708737864077]",[],[11.650485436893204]
01058,katiearrington,joecunningham,republican,democrat,100,3.3333333333333335,24.0,1,0,0,0,3,[23.25],[],[],[],"[6.9, 27.0, 29.7]"
01059,katiearrington,joecunningham,republican,democrat,92,3.066666666666667,11.086956521739129,1,0,0,0,1,[10.271739130434783],[],[],[],[19.23913043478261]
01060,katiearrington,joecunningham,republican,democrat,94,3.1333333333333333,23.29787234042553,1,0,1,0,0,[21.54255319148936],[],[22.02127659574468],[],[]
01061,katiearrington,joecunningham,republican,democrat,88,2.933333333333333,27.954545454545453,2,0,0,0,0,"[4.943181818181818, 27.102272727272727]",[],[],[],[]
01063,danabalter,johnkatko,democrat,republican,79,2.6333333333333333,17.848101265822784,2,0,0,0,1,"[16.89873417721519, 26.39240506329114]",[],[],[],[20.126582278481013]
01064,claudiatenney,anthonybrindisi,republican,democrat,12,0.4,10.0,1,0,0,0,0,[3.75],[],[],[],[]
01065,claudiatenney,anthonybrindisi,republican,democrat,77,2.566666666666667,28.441558441558442,3,1,0,0,1,"[11.493506493506494, 21.233766233766232, 27.467532467532468]",[7.207792207792208],[],[],[22.98701298701299]
01066,susielee,dannytarkanian,democrat,republican,71,2.3666666666666667,28.309859154929576,0,0,0,0,0,[],[],[],[],[]
01067,yvetteherrell,xochitltorressmall,republican,democrat,77,2.566666666666667,28.441558441558442,0,0,2,1,0,[],[],"[1.1688311688311688, 14.025974025974026]",[6.623376623376623],[]
01068,yvetteherrell,xochitltorressmall,republican,democrat,80,2.6666666666666665,28.5,0,0,0,0,2,[],[],[],[],"[19.125, 22.125]"
01069,yvetteherrell,xochitltorressmall,republican,democrat,83,2.7666666666666666,28.55421686746988,0,0,0,0,2,[],[],[],[],"[14.457831325301205, 24.93975903614458]"
01070,xochitltorressmall,yvetteherrell,democrat,republican,73,2.433333333333333,28.356164383561644,2,0,0,0,0,"[5.136986301369863, 27.32876712328767]",[],[],[],[]
01072,karaeastman,donbacon,democrat,republican,96,3.2,28.125,0,0,0,0,0,[],[],[],[],[]
01073,kathymanning,tedbudd,democrat,republican,79,2.6333333333333333,23.164556962025316,0,0,0,0,0,[],[],[],[],[]
01074,lindacoleman,georgeholding,democrat,republican,74,2.466666666666667,,1,0,0,0,0,[20.06756756756757],[],[],[],[]
01076,kathleenwilliams,greggianforte,democrat,republican,82,2.7333333333333334,28.536585365853657,1,0,0,0,0,[27.621951219512198],[],[],[],[]
01077,kathleenwilliams,greggianforte,democrat,republican,97,3.2333333333333334,28.144329896907216,3,0,0,0,0,"[10.051546391752577, 22.7319587628866, 27.371134020618555]",[],[],[],[]
01079,kathleenwilliams,greggianforte,democrat,republican,89,2.966666666666667,28.651685393258425,1,0,0,0,0,[27.808988764044944],[],[],[],[]
01080,annwagner,cortvanostran,republican,democrat,82,2.7333333333333334,28.536585365853657,4,0,0,0,0,"[0.18292682926829268, 18.841463414634145, 25.79268292682927, 27.621951219512198]",[],[],[],[]
01081,amymcgrath,andybarr,democrat,republican,93,3.1,26.451612903225808,1,1,0,0,0,[0.4838709677419355],[7.580645161290322],[],[],[]
